,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_score_classific,sentimento
64323,de64991bf8357bdb1ddc677d5aaabf03,81fd689a1dae218d934b58243480b726,3,jogo de lencol,"Recebi por enquanto apenas um jogo de lencol 
Jogo de Lençol Casal King Imperial 04 Peças Percal 180 Fios Ponto Palito - Caqui",2018-04-28 00:00:00,2018-04-29 13:53:46,Na média,neutro
64324,acad00df123d3251effcd8091b455585,6c5eb0920626d3ff5588d03d6f2d4936,5,Ótimo ,Recomendo ,2018-05-04 00:00:00,2018-05-06 14:06:25,Ótimo,positivo
64332,95fa991599515176d1b8d904136dc980,4c4dfbd9dceafac8eb2e502352559f18,2,,"Cortina branca, com costura marrom , costuras torta.
Já comprei cortina nesse valor mais com bom acabamento",2017-10-28 00:00:00,2017-10-29 15:37:51,Abixo da média,negativo
64335,5cb3843c2a4c06159a9d2c28e5b660c2,213fa687a6a7d5d3cbcb1ac3ec9c5633,2,,O produto veio sem manuai ensinando como montar.,2017-12-22 00:00:00,2017-12-25 10:22:17,Abixo da média,negativo
64337,c1750613febe5b9343489dc94b581925,d3cdf94c4dff1c314304625dd39a811c,3,,Bom,2017-11-01 00:00:00,2017-11-01 23:37:00,Na média,neutro
64339,a569e4a2bff69efbd324aece9224942c,72eee104bc08e3498017c9c02b2ae1dc,5,Produto maravilhoso ,Produto maravilhoso lindo demais é ótimo custo.entrega antes do prazo previsto.parabens baratheon com esse é o 13 que compro relógios maravilhosos,2018-05-15 00:00:00,2018-05-17 15:22:24,Ótimo,positivo
64340,06d6503bf150f550f199ce6c7ecee784,ebb5affa057893d369c438b0eee8e2b0,1,,não foi o que eu esperava muito simples e com um sistema de rolamento horrível um pedaço de cano quando falamos de rolamento pensei que fosse com prolema e fica pendendo para os lados a plataforma. ,2017-09-07 00:00:00,2017-09-08 21:10:17,Péssimo,negativo
64341,fd8b699ffa087eccf1a7b3c5f5a9813d,30170ab8df1e61d04bcd55c3cab7f4ad,4,,"Produto muito bom, porém a entrega muito demorada. Passou do prazo",2018-03-15 00:00:00,2018-03-17 10:02:41,Acima da média,positivo
64342,450aa5995520172b6866a38bdf36792e,d91340e9348bc8b0e4971c128f2c0254,1,,sem comentários. ,2017-11-05 00:00:00,2017-11-05 13:30:23,Péssimo,negativo
64346,2a2a5a74f39de660334b64b4bcfb858c,b33710c706a29d2ee76bc234d77edd84,5,,Gostei bastante das minhas toalhas são boas ,2018-06-26 00:00:00,2018-06-29 01:03:57,Ótimo,positivo
64350,472e01cfdf3721c957a1bc6c3ab75da4,2bb6b9ebbb0ae5423d46be8e62e09538,1,,ficou faltando 02 luminarias como fica a entrega sendo que o pedido conta ok .,2017-10-14 00:00:00,2017-10-16 12:03:58,Péssimo,negativo
64355,62aa8923f538b18ce951160ed4412185,5d1ab3e75c76552ea4661a441fe24d78,1,,"Quero devolver o produto e não consigo. No site diz que a pulseira possui pederneira, mas não tem. Sem dizer que comprei 5 e chegou apenas 1.",2017-09-23 00:00:00,2017-09-24 10:33:31,Péssimo,negativo
64357,697db01d0c60ff15b72b7f87a4d6812d,97faaf59adcfe5fa3297328ab6ace15d,3,Ótimo ,Muito bom o produto ,2018-08-15 00:00:00,2018-08-15 22:39:27,Na média,neutro
64359,91ab0a294525d542dfeaa1216a97e6f4,da2b5ed33ae5068005e9d2c43e7a3de1,1,Não recebi produto,Pedido com dois produtos... entregue apenas 1,2018-08-22 00:00:00,2018-08-23 01:21:26,Péssimo,negativo
64362,0afdaef42f4cef6492069412f42443d3,cb52e15d9560e5dadaf5732671a919d1,1,,"Recebi o produto incompleto, faltou 01 item!",2018-01-23 00:00:00,2018-01-25 18:48:59,Péssimo,negativo
64363,62c8d3198a5e2a97012b3f9813252944,5b944386c869819d045c1388bb686124,4,,"A capinha parecia ser toda preta, mas é uma capinha de celular, sem grandes expectativas.",2018-08-15 00:00:00,2018-08-16 04:43:35,Acima da média,positivo
64366,0d7d54bb77780a636b167ee2aa223538,b6d3f75a92e19fb13f1c33049cfb9a29,5,,Fiquei super satisfeito,2017-02-22 00:00:00,2017-02-26 01:53:43,Ótimo,positivo
64368,b7b577431f27313f717e77b986d26004,c94ddd241e51ad691efa43aaee5b7f7d,5,,O tapete é lindo ... recomendo!!!,2017-07-27 00:00:00,2017-08-15 23:47:21,Ótimo,positivo
64374,cd5d2724bb5ee255bd79a4d4a6740387,d9fc4886cbdda945f7974e3857807bff,3,,"o produto mostrado na imagem dizia ser de um jeito,com o acoplador retraído que seria compatível com meu câmbio,PRISMA 1.4LT 2013,na verdade veio manopla com pino interno saindo até a borda.Desisti!",2017-06-03 00:00:00,2017-06-11 14:40:33,Na média,neutro
64378,fc12b82f48a2fb8ed17d7d12b0929dde,a04875dac0e5be70a331df6f1abda67e,1,,Esperava no minimo pontualidade,2017-10-19 00:00:00,2017-10-20 02:44:20,Péssimo,negativo
64380,7bfb990625b3a2f4ae7a27de10bf82f7,3e0181129c289a075b9cf01aae3ed86d,5,,linda cortina ....otimo produto,2017-06-03 00:00:00,2017-06-05 13:09:05,Ótimo,positivo
64381,465156dca4d14efbbba9b2aca623fd63,9aeff482efab96799fcef240b00a589e,5,,Já usei o produto e estou satisfeita com o atendimento,2018-01-23 00:00:00,2018-01-25 19:53:27,Ótimo,positivo
64383,c2bb102a94acaf7da9a63a7237177fd5,9512251cbae0778ea863f6242d3e5789,3,,Não tinham o produto em estoque mas entraram em contato comunicando o ocorrido. Só não me lembro se o valor pago já foi devolvido...,2017-07-07 00:00:00,2017-07-07 15:24:42,Na média,neutro
64386,053276cf451937065e640bb4aa8ee5e2,943f6c7b262e40ec0526ff87156fb401,5,Gostei,Só q ao pedir não sabia q o produto era grande demais para minh,2018-08-21 00:00:00,2018-08-21 20:31:37,Ótimo,positivo
64387,1fb019733341073b3e9448dd3e5cc08a,0e7e973a8d82ae12e070d767abed8960,4,,"Comprei com o intuito da minha filha de 1 ano e 7 meses brincar. Achei o material fraco, mas pelo valor e entrega rápida e o sorriso da minha filha, valeu a aquisição. ",2018-04-04 00:00:00,2018-04-07 00:50:48,Acima da média,positivo
64388,a4452133c7abc202a60a1f276bce3da6,cfa821282b2834abe317546e33e615a5,5,,Muito bom n passa nasa de claridade de luz o produto é perfeito.,2017-12-28 00:00:00,2017-12-28 22:24:53,Ótimo,positivo
64389,f03a63908d942e46c14397117d72fecc,f0933beb55e4be862e281748abe0af7e,3,,Produto bom,2018-02-03 00:00:00,2018-02-05 19:56:41,Na média,neutro
64393,9b8ee0e1aee9023d669aa830f4850fc0,c3adfb7dccc4a164923c5813219dc39f,5,,Gostei do atendimento tudo ocorreu comforme o combinad,2017-03-14 00:00:00,2017-03-17 02:19:41,Ótimo,positivo
64395,7052fc620f8c17c4d40d01bb23880f4b,364d745d7d2b5bc2dd6348b8e71b5d03,4,,"AINDA NÃO USEI O KIT CARTUCHO 711, POIS OS MEUS CARTUCHOS ORIGINAIS AINDA NÃO ACABARAM, ABRI O PRODUTO PARA CONFERIR E PARECEM SER DE BOA QUALIDADE, CASO VENHA TER PROBLEMA SEI QUE SEREI BEM ATENDIDO.",2017-07-12 00:00:00,2017-07-13 11:53:40,Acima da média,positivo
64399,20e87e87500a7204cea962794cb20361,a7196aa0b21ab34d46c246d361d6d4e7,4,,Entrega antes do prazo previsto. Satisfeita com o produto.,2018-02-07 00:00:00,2018-02-08 09:29:20,Acima da média,positivo
64401,b8ea700e909b7e823cee73ec9bcddc35,7c1157b0ae1b27fe44017fbc2ccdb8a3,5,,"O produto foi entregue antes do prazo previsto, gostei muito. Excelente",2017-12-12 00:00:00,2017-12-13 14:52:18,Ótimo,positivo
64406,69bd9e3c7d45c7ec289c3859eb252ff2,517b4b7e7f723df3693ae71473078d73,5,,"Estou encantada com as minhas latas, são muito mais bonitas do que imaginava. A entrega foi rápida e estou satisfeita com minha compra.",2017-10-27 00:00:00,2017-10-27 18:14:48,Ótimo,positivo
64411,5e06f8ef90e1cc25130a360330420f69,9878f33f592676d910a779d534fe5024,4,,"Produto de ótima qualidade, mas veio faltando o suporte , aquele que utilizamos para transferir ou transportar ventilador de um lugar para outro.",2018-04-03 00:00:00,2018-04-06 03:30:56,Acima da média,positivo
64412,6137f7db016b62dbfeba6a7fb73dc4eb,0679f01b97036fd74d1ee72a23c45426,4,,"produto de boa qualidade, chegou antes da data prevista na compra do mesmo. ",2017-03-15 00:00:00,2017-03-17 20:17:52,Acima da média,positivo
64413,feab35ce889082bae4bbb0154e388420,1194026a5099a99736bc99ca91903fb4,5,,- Produto bom e entrega rapida.,2017-08-20 00:00:00,2017-08-20 19:33:19,Ótimo,positivo
64415,a074a7b17119653287035cfbcbac4b7c,662c204ba347d430c0fc3a5df267478f,1,,recebi porem.embalagem ruim...mal acondicionada ..as rodas n giram..encosto c.defeito..odiei,2018-04-17 00:00:00,2018-04-18 18:21:21,Péssimo,negativo
64417,77c2a5fc11b1897b200c439e8b6bb11e,f188abfc38ef0d8d57378756a27a12ff,5,,Produto chegou de acordo com o esperado e dentro do prazo.,2018-02-20 00:00:00,2018-02-20 21:19:50,Ótimo,positivo
64421,499668e4bf4e61124bbdd77be344a899,3f3bc6783bd7e2ae55ee7d50e0a855f5,5,,"a melhor loja de departamentos .
",2017-07-12 00:00:00,2017-07-13 04:02:42,Ótimo,positivo
64422,63c51abb0488ed1346fe3215f1571f15,756fc608f67478946b31c752681f27be,1,,"RECEBI SOMENTE UMA MAQUINA DE MOER CARNE SENDO QUE COMPREI DUAS 
GOSTARIA DE SABER O PORQUE NÃO VEIO A SEGUNDA? O CARRINHO QUE COMPREI TAMBEM NÃO CHEGOU ",2018-07-28 00:00:00,2018-07-30 11:53:34,Péssimo,negativo
64423,24bb131435c36bfabbe99421c91fe595,499e067351812a60f3f5019575ec71d2,4,,"Tudo certo!!!
Loja sempre prestativa. ",2018-01-12 00:00:00,2018-01-12 17:01:57,Acima da média,positivo
64424,a64769f55b6007c318fda67c61c70ab4,cab618a13f81a7ad42573993ddae2ff2,5,,"apesar de não ter recebido a fonte , considero targaryen uma empresa conceituada. assim, continuo aguardando a entrega do produto. atenciosamente, solange mesquita.",2018-03-22 00:00:00,2018-03-22 13:43:13,Ótimo,positivo
64425,8492232c9b86dd88475b525465b414fd,9312a513c9aa606d098a856e87a68d33,5,,Gostei muito do produto e foi entregue muito antes do prazo.. Recomendo muito essa loja,2018-04-18 00:00:00,2018-04-19 02:50:41,Ótimo,positivo
64426,8cf4f3bc0ff1152376d2cab289a3276e,043e7f7cfe1fdc68f4ba3dc83504db83,5,Perfeito!,Produto veio conforme anunciado. Recomendo a todos. Veio antes do prazo. Minha filha vai amar. Continuem assim. Valeu.,2018-07-12 00:00:00,2018-07-15 14:24:28,Ótimo,positivo
64427,8fc172bd4d34fb47b91d0f941588cea5,f9ca536e1ef897f153c183d72ba141bb,1,,"Referente ao pedido que comprei, duas carenagem uma do lado esquerdo e uma do lado direito, so chego a do lado esquerdo, esta faltando a do mado direito, queria saber quando vai chegar ; ",2018-04-20 00:00:00,2018-04-20 19:21:56,Péssimo,negativo
64431,7edacdee92d0e84682fe83ffa918a9c9,d94c726dff2fd4e74f45a4fb3e3d07a6,4,,ok loja confiavel,2017-12-19 00:00:00,2017-12-20 09:33:03,Acima da média,positivo
64432,10a20a2bf84cef8af352a94f4ade4bd1,315acdfb2c37361764220e9dd270c41e,5,,Entrega muito rápida.,2018-02-21 00:00:00,2018-02-22 12:11:27,Ótimo,positivo
64433,5cd657f9e02cf7ea9ac9197daa84c4bd,5a6816abc699af392f8a2520aadf1cd9,5,,Recomendo a todos,2017-11-17 00:00:00,2017-11-22 23:29:54,Ótimo,positivo
64435,d01f71e34f79fb3e427edcdee3b4a15c,4429817093ef382ad98f0d8471211146,5,,Ótimo atendimento tudo foi perfeito. ,2018-04-10 00:00:00,2018-04-11 16:33:30,Ótimo,positivo
64436,a12bbfdc4fc641eb8ee88259886ad1c8,574fdfb0b81b1cbb8e00b1630abf24cc,5,,Entregou bem antes do prazo. ,2018-02-27 00:00:00,2018-02-27 23:16:27,Ótimo,positivo
64437,a52cdced4212c7150fa11fe04d4ab729,65fc00880e8ad49374845c44e5993a52,5,Excelente ,"Prazo , agilidade , cumpre com que promete ! ",2018-06-29 00:00:00,2018-06-30 03:56:30,Ótimo,positivo
64440,4d00a6187ae7e94edf39f34d5227bd6e,434061e3b7fa3c393982a25fe1664a57,4,,"Adorei as pendentes, só uma veio com um pequeno defeito ",2017-10-18 00:00:00,2017-10-20 22:48:36,Acima da média,positivo
64443,523bac8feac53164d5bf1fdd8a0b6ea8,e9f01d29281098ee776a7954eae03dda,5,,Excelente,2017-09-05 00:00:00,2017-09-07 02:10:35,Ótimo,positivo
64444,30215f6e7f379ee3b61e66b407800dba,419158f0fcd3a19edca60d45d531849e,5,SUPER RECOMENDO,"LUMINÁRIAS LINDAS, CHEGARM ANTES DO PRAZO! ESTÃO DE PARABÉNS!",2018-04-26 00:00:00,2018-04-27 16:26:34,Ótimo,positivo
64445,c8868c0fa695c029fff35ceefba170af,3324048ac2f2df01f583f71758589776,5,,Tudo ocorreu dentro do previsto.,2017-08-10 00:00:00,2017-08-10 23:46:37,Ótimo,positivo
64446,cecc8de850678fe00c8341dcf782fcac,176654c710164dc3eaf312ae5b533767,2,,"Depois de uma semana o produto produto parou de funciona simplesmente parou de transmitir sinal, espero que a loja conserte ou troque, por que o produto e muito útil e simples....",2017-08-26 00:00:00,2017-09-03 03:03:37,Abixo da média,negativo
64447,335e69d2aa05283c5188e0a3aaa2f04f,2bad074d8cb50fea70e0a12bc2ee304e,5,,satisfação ,2017-06-13 00:00:00,2017-06-16 12:12:01,Ótimo,positivo
64449,68272fd8a95c3d0ab8e8d270e488ce19,3d9f6e0596bf63fe5fb13f2b9782f621,5,,"Chegou bem antes do prazo, muito bom. Recomendo",2018-03-09 00:00:00,2018-03-12 01:37:53,Ótimo,positivo
64450,8b5f6cb6eac5a55105f9c710f56db6cb,68a3b05ab76c36cbd4a9d398686b79f8,5,,Excelente preço e rápida entrega,2017-04-04 00:00:00,2017-04-05 15:03:29,Ótimo,positivo
64459,8bfb442d252b97d1962ae30e548a8c16,666a3fba59ffe0f70203090fdff3a61f,5,,Produto entregue antes do prazo! ,2017-12-08 00:00:00,2017-12-09 14:54:38,Ótimo,positivo
64460,b136df74b256e52e84bfde71012a5a62,a8e8269613bcd0404425870b1095400e,5,,"Chegou super rápido, é bem bonito, deixou o ambiente bem agradável, recomendo.",2017-08-16 00:00:00,2017-08-21 11:38:24,Ótimo,positivo
64461,5061a799417e0c127c4bf591927c692d,f3315317ae9053985e17b5378e2e6e51,5,Show ,Muito bom ,2018-05-05 00:00:00,2018-05-06 01:23:34,Ótimo,positivo
64463,5d7b837a90ddaea3a74bae691f5bd11c,074241ce500ccb810dc2a36222167798,4,,Produto com preço justo e exatamente igual a imagem.,2017-12-08 00:00:00,2017-12-08 09:41:38,Acima da média,positivo
64464,65002ef06d60405421812c7ee7d2e39a,a15be694d8267e907bfab3b785558e83,1,,Ainda estamos aguardando a chegada do produto,2017-12-03 00:00:00,2017-12-04 12:03:54,Péssimo,negativo
64465,aedf5de7c4317df2d1d6bcfa2b73bfcd,ab0e3f0ce09583e2bb01c40b6b4e32b5,5,Nota 10 a loja,Entrega rápido,2018-07-06 00:00:00,2018-07-06 22:50:23,Ótimo,positivo
64466,fe26bfa56fc3aa4de8c1a028daf7856a,75972b63025ce5a66717a161d49e07db,5,,"Boa noite!
Achei no produto muito bom assim que chegou já comecei a usar.
Eu recomendou o produto e a loja.
Parabéns Shoptaime. ",2017-11-28 00:00:00,2017-11-30 00:25:15,Ótimo,positivo
64467,ccd08941a424da255f315203f1ddcf74,36815333081d25c7dcb347185e93d073,5,Muito bom,Entrega antes do prazo e tudo correto,2018-08-02 00:00:00,2018-08-03 10:46:14,Ótimo,positivo
64468,a85db11dd2a437805adb5002049a8f0b,2d472b4b2d08108565852ca0782507f2,5,,produto entregue antes do prazo estipulado pela loja.,2017-09-26 00:00:00,2017-09-26 18:49:27,Ótimo,positivo
64472,4cfbb5dd8d73193b330500460468077f,2d1e0eb9e0a7cca7a2dfa3534743b833,4,,Bom,2018-02-15 00:00:00,2018-02-16 14:57:53,Acima da média,positivo
64473,3496162fdd9b0e695760e15ece9b28f6,b636703317e3a173ebe3770beda32aea,5,SUPER RECOMENDO,Produto entregue dentro do prazo pactuado e produto dentro das especificações da oferta.,2018-06-19 00:00:00,2018-06-19 21:31:15,Ótimo,positivo
64477,26e781176657ab402172f4428c5f306b,49c4651b7977ce5c9f2d30aa763a8ae2,5,,"correios alega o produto foi extraviado, já fui lá varias vezes, e não localizaram o produto.",2018-03-29 00:00:00,2018-04-03 13:43:04,Ótimo,positivo
64488,fa6802dda2cd5015410612ad9725dfbf,3a20bcc250e5404ca717dfa90e8a9c05,1,,Falta de compromisso ,2017-12-09 00:00:00,2017-12-09 20:29:47,Péssimo,negativo
64490,c405acae17f1a8c3b62268169acf1fc0,e3f0b99663affed1a7f0f74ae482f636,3,,Gostei do produto,2018-04-24 00:00:00,2018-04-24 20:19:06,Na média,neutro
64496,f35db30f55aeff800173f23eb77f0fa8,7f619a0e50f20db4bbddcf9d58a69e56,3,,Foi entregue apenas 01 tampa e a mesma encontra-se com defeito. Foi aberto uma solicitação para troca e aguardo a entrega da outra.,2017-11-28 00:00:00,2017-11-29 11:25:09,Na média,neutro
64501,5eaea38d05e6ac902677e4168b152473,c6fe39cb893dca9cdde3a0d2201cc7c0,1,Horrível ,Muito ruim!! Embalaram ele dobrado e por isso quando enche ele é difícil desamassar!! Péssimo... Estou insatisfeito com o produto... Desapontado. ,2018-08-11 00:00:00,2018-08-14 02:07:02,Péssimo,negativo
64503,dfdf229284b8dccb7a8423b02406b99c,b8465ebdeb16d7b97b28e61f894afb70,5,,"Ótimo produto, adorei!",2017-08-18 00:00:00,2017-08-21 10:13:04,Ótimo,positivo
64506,82613c31f0fe1bab2faa8f2895f80417,590ab3344f70c64950c4108f56f56280,4,recomendo,"demorou um pouco demais a entrega, já estava apreensiva pq o prazo estava esgotando, no mais adorei o produto",2018-06-02 00:00:00,2018-06-02 22:18:24,Acima da média,positivo
64507,b5f1ecee3ada2c5b5fa05ca47b576bbc,d6f1fd48e3b9fbaa5ed2794838559afb,1,Cliente super insatisfeit,"Quero informar que acho uma falta de respeito com consumir final ficar aguardando algo que já foi pago e não entregue, favor resolver essa situação urgente ou estarei acionando minha ADVOGADA.",2018-07-15 00:00:00,2018-07-25 04:19:38,Péssimo,negativo
64509,baccbe3ccc1d47fc942b39798c54a279,74b688473b5a7667bdef6423f7508177,5,,otima qualidade,2017-05-20 00:00:00,2017-05-22 10:19:37,Ótimo,positivo
64510,2d6ac45f859465b5c185274a1c929637,8e17072ec97ce29f0e1f111e598b0c85,1,,Comprei 3 unidades do produto vieram 2 unidades que não corresponde com o que comprei. Devido a minha opinião é negativa com relação a esse vendedor pois não não cumpriu com o prometido na venda.,2018-04-07 00:00:00,2018-04-07 21:13:05,Péssimo,negativo
64511,eb58451b73d24f7966f51597c67b5429,4fc010de2244ff9ee4e5e334699824bf,5,,"Foi rápido a entrega, produto dentro das expectativas esperadas!",2017-05-27 00:00:00,2017-05-29 15:11:21,Ótimo,positivo
64512,78d1190a2809cc4fbd29712c323e57e6,c0a1f5741cc59aa9709c497f176d6dc5,3,,"Poderia ser mais rápido. Todo mundo quer vender via internet, mas, a maioria peca no prazo de entrega. Não tem justificativa para demorar tanto tempo.",2018-01-25 00:00:00,2018-01-26 22:17:16,Na média,neutro
64513,b893290024bc36b857a627c571d58879,04948f70a0acaf8f9bcbc5602c4a7a47,5,,Gostei muito do produto.Entrega rápida.Recomendo as lojas lannister.,2018-01-27 00:00:00,2018-01-27 21:35:45,Ótimo,positivo
64514,d434600236858f01344ef31591ada9e0,c25a13eced69c57fc779116bea316865,4,,"Tudo certinho. O produto é muito bom e boa qualidade, so um pouco menor do que eu esperava.",2017-11-18 00:00:00,2017-11-21 00:08:54,Acima da média,positivo
64520,144d4ec367df4040850956a4eda4fb09,6f4864c33cda993b4b5d83ab68c28ef2,1,,Não chegou tudo o que eu pedi e consta como se estivesse entregue ,2018-04-10 00:00:00,2018-04-10 20:35:41,Péssimo,negativo
64522,28e1bd96e9f8efc7919e84eedde24997,5fe9874b96028c851e35c1c28aede4c2,3,,"Entrega antes do prazo, produto certinho..porém achei a cadeira meio bamba..mas nada que impacte muito!",2018-01-31 00:00:00,2018-02-01 10:48:22,Na média,neutro
64523,b33b089bad9db4387fd5825334403185,14feb2791a33105fe2092f7ac34e3200,5,recomendo,produto bom e chegou no prazo,2018-05-17 00:00:00,2018-05-21 19:06:27,Ótimo,positivo
64525,543bb45edb505743b79b933f733d56ed,678c60c6679ddcf17629ba109f4d1249,5,,Entregue no prazo e bem embalado,2018-01-26 00:00:00,2018-01-28 23:38:49,Ótimo,positivo
64527,6cbad84826957b2f2c75e73ee9d9dfc6,32103451af075fc1af5ce14d86aa3179,4,,Recomendo,2017-06-30 00:00:00,2017-07-02 15:00:01,Acima da média,positivo
64528,267023a12c1e9452d36b275871af4c9b,f15016a558849089056c7b9fb908ebba,4,,Tudo certo,2018-05-22 00:00:00,2018-05-24 02:38:50,Acima da média,positivo
64533,c904f274e6aee6e13fa5f635c0d79d9a,30123d8900ab69af8d7017c4e66ea57e,5,,"Otimo produto, loja cumpriu com todos os prazos
Super recomendo loja e produto",2018-03-10 00:00:00,2018-03-12 20:12:01,Ótimo,positivo
64540,8e13d2fc070d5b5cab85f58e307d59d6,9372445ddc10678e804717702a911665,2,,"Comprei 2 itens do mesmo produto e tive que pagar 2 fretes... Acho uma sacanagem isso, e também chegou 1 produto e o outro ainda não",2017-03-22 00:00:00,2017-03-23 15:21:09,Abixo da média,negativo
64543,1ba932f035875ea9d723dec9ac1ae5a9,8db13b5ac7b555d8b6bc0062763ae387,5,,Muito útil e necessário para quem necessita ficar muito tempo sentado,2018-03-11 00:00:00,2018-03-13 08:29:17,Ótimo,positivo
64545,be08b76d3c2eb8a401c2af7fc8f66ff5,a79789405ef383b5e12d9f6f6979c793,4,.,.,2018-04-27 00:00:00,2018-04-30 02:07:06,Acima da média,positivo
64546,5e63a03c44a7415aeff1778a0f960fdd,985ababda3f8a9904b8a01023669464c,1,,"Infelizmente estou tentando, entrar em contato com a central de atendimento e não consigo. Não recebi o meu produto e também não tive nenhum retorno do status.",2018-03-30 00:00:00,2018-04-01 14:42:20,Péssimo,negativo
64548,fb01711def7fa4953b7516ab8e98da62,dd8f044a145ebf7152fc8a718cbd3412,5,,Além da qualidade do produto e eficiência na logistica da entrega,2017-09-13 00:00:00,2017-09-16 23:25:59,Ótimo,positivo
64549,0c712c07fe869abc7345e659f871977a,37032037a9594be86de78211bab2e548,1,,"Comprei 2 travesseiros e recebi apenas 1.
Estou aguardando receber o outro.
Favor verificar o que aconteceu ",2018-03-21 00:00:00,2018-03-22 13:17:24,Péssimo,negativo
64550,e9192640ad2339ad2ee1d318fe81bb63,bbc289789c7c2753320ce35b3fb773a2,2,,Um excelente site. Super recomendo.,2017-07-15 00:00:00,2017-07-17 23:22:51,Abixo da média,negativo
64551,982f2d0436c522bf79e87c3407b19e92,20d69c16639be3f1e32de06430505970,5,MUITO SATISFEITO ,"AMEI O PRODUTO, ENTREGA FEITA DENTRO DO PRAZO PREVISTO",2018-05-18 00:00:00,2018-05-21 02:55:30,Ótimo,positivo
64556,c2f41b421287aca0a3e17eb6aea33628,cd39022e5751efdf258a1052e7e9bc70,5,,otimo,2018-01-19 00:00:00,2018-01-22 09:27:21,Ótimo,positivo
